4820,11593
4830,10585
4840,9153
4850,10138
4860,10507
4870,11294
4880,15866
4890,9172
4900,8775
4910,9548
4920,9465
4930,9322
4940,9016
4950,11852
4960,14391
4970,11339
4980,10649
4990,12150
5000,11557
5010,11190
5020,11768
5030,11772
5040,15498
5050,11087
5060,14465
5070,12889
5080,13220
5090,16970
5100,13325
5110,11339
5120,12756
5130,14657
5140,11255
5150,13773
5160,15889
5170,13692
5180,11642
5190,11900
5200,12929
5210,16327
5220,12083
5230,15314
5240,13811
5250,12721
5260,11599
5270,12749
5280,12004
5290,11865
5300,12140
5310,12314
5320,11492
5330,14818
5340,16915
5350,14329
5360,14566
5370,10890
5380,14266
5390,14393
5400,16359
5410,19228
5420,14671
5430,13644
5440,14278
5450,12581
5460,13656
5470,15711
5480,14392
5490,16503
5500,14174
5510,11498
5520,11527
5530,13411
5540,18647
5550,13045
5560,19034
5570,13086
5580,12934
5590,13957
5600,12983
5610,13608
5620,14585
5630,14288
5640,14602
5650,12505
5660,16297
5670,15975
5680,12400
5690,15792
5700,17621
5710,16338
5720,18108
5730,23235
5740,19703
5750,21456
5760,13617
5770,13121
5780,20955
5790,13369
5800,16149
5810,15276
5820,18897
5830,17135
5840,20387
5850,16552
5860,15946
5870,16149
5880,22018
5890,20539
5900,13819
5910,13142
5920,16512
5930,22053
5940,21316
5950,14444
5960,15105
5970,17100
5980,17137
5990,21491
6000,15650
6010,14629
6020,14610
6030,13969
6040,18284
6050,16524
6060,16159
6070,18953
6080,15468
6090,16775
6100,18200
6110,17908
6120,19245
6130,18202
6140,15212
6150,18460
6160,14821
6170,19572
6180,18510
6190,19275
6200,25101
6210,18314
6220,19785
6230,20223
6240,18838
6250,20559
6260,16800
6270,19955
6280,14897
6290,24669
6300,32286
6310,18220
6320,16874
6330,19178
6340,21492
6350,23433
6360,17170
6370,15777
6380,15893
6390,15219
6400,18996
6410,19062
6420,18302
6430,20646
6440,17780
6450,21158
6460,21465
6470,18195
6480,15888
6490,16889
6500,16081
6510,16038
6520,22248
6530,22018
6540,19925
6550,18182
6560,22209
6570,20069
6580,19470
6590,22379
6600,21855
6610,23151
6620,22407
6630,22259
6640,22074
6650,19121
6660,21285
6670,24625
6680,22379
6690,22030
6700,16714
6710,21559
6720,21010
6730,22881
6740,22596
6750,22403
6760,21689
6770,27825
6780,26121
6790,19970
6800,19123
6810,22623
6820,20294
6830,18950
6840,24822
6850,19975
6860,19737
6870,18819
6880,19089
6890,18880
6900,23248
6910,24441
6920,22027
6930,21267
6940,23494
6950,22572
6960,19540
6970,27581
6980,23982
6990,26924
7000,21837
7010,32045
7020,25228
7030,21400
7040,24881
7050,19957
7060,26018
7070,20129
7080,25353
7090,21842
7100,21539
7110,29999
7120,26880
7130,28858
7140,20087
7150,24238
7160,24552
7170,26213
7180,25277
7190,23686
7200,23005
7210,25269
7220,22245
7230,28841
7240,26342
7250,27232
7260,28128
7270,25153
7280,23865
7290,24319
7300,28767
7310,24237
7320,23855
7330,26257
7340,26475
7350,23957
7360,24239
7370,23594
7380,20935
7390,31483
7400,28110
7410,29260
7420,25444
7430,27114
7440,22966
7450,24796
7460,25992
7470,25523
7480,26779
7490,25645
7500,28528
7510,28955
7520,26081
7530,28172
7540,27027
7550,25540
7560,27627
7570,24044
7580,27563
7590,28004
7600,28091
7610,26032
7620,27334
7630,23987
7640,27396
7650,30531
7660,28444
7670,28582
7680,29092
7690,24843
7700,29670
7710,29960
7720,31315
7730,25936
7740,27702
7750,25441
7760,24636
7770,27817
7780,27061
7790,31808
7800,27183
7810,44865
7820,33135
7830,32610
7840,34669
7850,26421
7860,30551
7870,28837
7880,29092
7890,26368
7900,32163
7910,30386
7920,28513
7930,28910
7940,27470
7950,30355
7960,32912
7970,28099
7980,33524
7990,27026
8000,29010
8010,29348
8020,32102
8030,27448
8040,24281
8050,27369
8060,26834
8070,29113
8080,27997
8090,27924
8100,26183
8110,31219
8120,28267
8130,33649
8140,32401
8150,35075
8160,29857
8170,27691
8180,33889
8190,31527
8200,30472
8210,29925
8220,26156
8230,26797
8240,33878
8250,33870
8260,36423
8270,31859
8280,34708
8290,28728
8300,31172
8310,31335
8320,37599
8330,26913
8340,30525
8350,31220
8360,34962
8370,28710
8380,26921
8390,36406
8400,27594
8410,34589
8420,28561
8430,28948
8440,32193
8450,31123
8460,30637
8470,37573
8480,33713
8490,31510
8500,30667
8510,38115
8520,35754
8530,33419
8540,35905
8550,26506
8560,32060
8570,37171
8580,28844
8590,37115
8600,28571
8610,36705
8620,30584
8630,30145
8640,32739
8650,28637
8660,37667
8670,30611
8680,27441
8690,32665
8700,32688
8710,31884
8720,34710
8730,33932
8740,30741
8750,31563
8760,39563
8770,39041
8780,39373
8790,36085
8800,35240
8810,30137
8820,30678
8830,29434
8840,34041
8850,33860
8860,37555
8870,40976
8880,36861
8890,28505
8900,38517
8910,34860
8920,51338
8930,56048
8940,55407
8950,35838
8960,43187
8970,43642
8980,31804
8990,34681
9000,39928
9010,38889
9020,40701
9030,43540
9040,54793
9050,37083
9060,38846
9070,38219
9080,39956
9090,41053
9100,45351
9110,39973
9120,34624
9130,41312
9140,36293
9150,32960
9160,32418
9170,36164
9180,43852
9190,40730
9200,50484
9210,66212
9220,54889
9230,38726
9240,38082
9250,40823
9260,39744
9270,41061
9280,43033
9290,41639
9300,45746
9310,52063
9320,42476
9330,38665
9340,47564
9350,37830
9360,46618
9370,43689
9380,40535
9390,31128
9400,34050
9410,42732
9420,53646
9430,65138
9440,54898
9450,33859
9460,45868
9470,36188
9480,33877
9490,43020
9500,39815
9510,39717
9520,48389
9530,54687
9540,43515
9550,45365
9560,38836
9570,38862
9580,34686
9590,33794
9600,36203
9610,37719
9620,37668
9630,51586
9640,52024
9650,43579
9660,38208
9670,42438
9680,41054
9690,42718
9700,43707
9710,48015
9720,44421
9730,47813
9740,51817
9750,48483
9760,51158
9770,50864
9780,47581
9790,49337
9800,34911
9810,43349
9820,42273
9830,37938
9840,40735
9850,48121
9860,46085
9870,40247
9880,46898
9890,160485
9900,61219
9910,58911
9920,53566
9930,57030
9940,60866
9950,51504
9960,41079
9970,43424
9980,43249
9990,48426
10000,44289
